Country Name,Country Code,Series Name,Series Code,2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Argentina,ARG,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,3.22003163590423,3.94556760852856,5.46151378584004,6.88258971224653,9.32211732577767,10.2927856445313,13.5268135070801,20.3836688995361,26.8871841430664,38.783332824707,61.4031809748514,138.535504351528
Argentina,ARG,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,4.53693436018746,5.45935266465704,8.07527599281334,9.23318552472429,14.7581750873396,16.5627069251411,28.0949916666667,48.1478916666667,70.5391666666667,94.9907416666667,130.61655,296.258041666667
Argentina,ARG,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,0.666466239450322,0.650493382001246,0.627745774331629,0.687447782840901,0.631657865947359,0.62144344185593,0.481467070966957,0.423355375548655,0.381166737382459,0.408285397167516,0.470102789271274,0.467617700489386
Armenia,ARM,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,157.763327428082,159.440560466033,164.557666539169,172.04720077425,160.208207872256,154.786590576172,157.376907348633,147.486145019531,141.940551757813,148.241226196289,149.549508990476,148.376614712426
Armenia,ARM,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,401.763975626916,409.625749270293,415.919789204938,477.918306576099,480.488150777966,482.716393849129,482.987946590235,480.445128767119,489.008858590915,503.769674961652,435.6661796523,392.476302158971
Armenia,ARM,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,0.392676638156533,0.389234712064043,0.395647600550136,0.359992907269505,0.333428009699777,0.320657413960074,0.325840237476222,0.30697812531997,0.290261718464722,0.294263704063936,0.343263270343324,0.378048855259952
Aruba,ABW,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,1.31876661849032,1.28702435899103,1.3117209860102,1.36631378592424,1.36001458924542,1.35663664340973,1.37060558795929,1.42321181297302,1.4119086265564,1.36395359039307,1.3177220251751,..
Aruba,ABW,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79
Aruba,ABW,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,0.736741127648223,0.719008021782698,0.73280502011743,0.763303791019128,0.759784686729285,0.757897566150687,0.765701445787313,0.79509039830895,0.788775769025922,0.761985246029648,0.736157555963743,..
Australia,AUS,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,1.540115,1.447123,1.452489,1.473691,1.450156,1.477553,1.470403,1.459253,1.431163,1.416683,1.372115,1.391128
Australia,AUS,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.965801030658708,1.03584309652054,1.10936329281692,1.33109026245502,1.34521397601947,1.30475807671592,1.33841214646451,1.43850654421382,1.45308511847016,1.33122425957081,1.44166445896522,1.50519106560508
Australia,AUS,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,1.58813708930645,1.48463832585606,1.33345543379171,1.22610282953015,1.05560473092982,1.11433622258473,1.13974126437851,1.04365870910572,0.959384642611267,1.05732948519594,0.995589877469992,0.936294740809541
Austria,AUT,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,0.813648,0.797081,0.798797,0.798813,0.776931,0.775009,0.765403,0.738332,0.728799,0.713469,0.69687,0.708583
Austria,AUT,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,..,..,..,..,..,..,..,..,..,..,..,..
Austria,AUT,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,1.04536573329375,1.05861765481608,1.06120244100745,0.886293320698828,0.859987342362259,0.875513078895296,0.90390612466745,0.826543853772548,0.832431382006228,0.843848546290684,0.733838004455256,0.766168567845112
Azerbaijan,AZE,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,0.368202768426652,0.357812484388613,0.352385193609108,0.373831913649521,0.426016726419135,0.498603373765945,0.52723491191864,0.48993256688118,0.474218666553497,0.457138150930405,0.586238873845687,0.513547203253494
Azerbaijan,AZE,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.785645349462366,0.784541075268817,0.7843475,1.02456381855059,1.59572157270424,1.72115480222734,1.70001666666667,1.7,1.7,1.7,1.7,1.7
Azerbaijan,AZE,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,0.468663032828634,0.456078757373564,0.449272061484404,0.364869265023484,0.266974276483708,0.289691151445364,0.310135082130732,0.288195627577165,0.278952156796175,0.268904794664944,0.344846396379816,0.302086590149114
"Bahamas, The",BHS,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,0.919978032159248,0.912468042625818,0.918396825378532,0.955871813530898,0.94831266986888,0.929797828197479,0.926608264446259,0.931452453136444,0.962290525436401,0.977568686008453,0.952545397837921,0.977354359953442
"Bahamas, The",BHS,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,1,1,1,1,1,1,1,1,1,1,1,1
"Bahamas, The",BHS,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,0.919978032159248,0.912468042625818,0.918396825378532,0.955871813530898,0.94831266986888,0.929797828197479,0.926608264446259,0.931452453136444,0.962290525436401,0.977568686008453,0.952545397837921,0.977354359953442
Bahrain,BHR,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,0.175286383568788,0.180218320384915,0.183168477622234,0.18578421233034,0.188678214863324,0.185696244239807,0.190370857715607,0.181090995669365,0.171287223696709,0.185745358467102,0.186887239698007,0.171277544238009
Bahrain,BHR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.376,0.376,0.376,0.376,0.376,0.376,0.376,0.376,0.376,0.376,0.376,0.376
Bahrain,BHR,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,0.466187190342521,0.479304043576902,0.487150206442112,0.494106947687074,0.501803762934372,0.493872989999487,0.506305472647891,0.481624988482354,0.45555112685295,0.49400361294442,0.497040531111721,0.455525383611726
Bangladesh,BGD,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,23.7354995191658,24.8574730785962,25.6504046099574,27.0466120505002,28.1895707253508,29.3513450622559,29.397891998291,29.595682144165,28.7098007202148,28.296688079834,27.7700944941562,28.6414527647285
Bangladesh,BGD,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,81.8626583333333,78.103235,77.6414083333333,77.9469083333333,78.4680916666667,80.4375416666667,83.4662019166667,84.4535225,84.8713916666667,85.08376325,91.7454544396961,106.309484297483
Bangladesh,BGD,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,0.299865907994889,0.310995327387427,0.330036170009718,0.348202044421373,0.360173871144645,0.370925254991525,0.357957535338041,0.352200313333454,0.338652543753757,0.333668338034504,0.321722378787342,0.278972437228832
Barbados,BRB,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,2.12232563534746,2.1447779998279,2.17185445575247,2.12912761290443,2.11681498966242,2.20044374465942,2.16222667694092,2.1943838596344,2.31882476806641,2.38420343399048,2.31815692185701,2.34255483499186
Barbados,BRB,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,2,2,2,2,2,2,2,2,2,2,2,2
Barbados,BRB,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,1.06116281767373,1.07238899991395,1.08592722787624,1.06456380645221,1.05840749483121,1.10022187232971,1.08111333847046,1.0971919298172,1.1594123840332,1.19210171699524,1.1590784609285,1.17127741749593
Belarus,BLR,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,0.320005868272162,0.373530841732445,0.447961900499018,0.524063800819057,0.562285911430173,0.607136130332947,0.647122502326965,0.641350507736206,0.641749382019043,0.688632726669312,0.739093726065468,0.765644162330282
Belarus,BLR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.833689833333333,0.88800525,1.02241025,1.59259883333333,1.98956283333333,1.93234166666667,2.03760833333333,2.09178333333333,2.439575,2.538675,2.6261,3.00735
Belarus,BLR,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,0.383842757226501,0.420640471317667,0.438143113329308,0.329061992892785,0.282617796687098,0.314197036721733,0.317589301929991,0.306604704090341,0.263057861315616,0.27125674876434,0.281441577268751,0.254590972893172
Belgium,BEL,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,0.822137,0.806166,0.800214,0.799998,0.781011,0.775634,0.766407,0.735832,0.716165,0.705865,0.694643,0.701943
Belgium,BEL,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,..,..,..,..,..,..,..,..,..,..,..,..
Belgium,BEL,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,1.0562723043293,1.07068360720236,1.06308492661882,0.887608093474218,0.864503507062648,0.87621912963059,0.905091802995293,0.823745167498038,0.818000876365761,0.834854988972855,0.731492865138135,0.758988944158837
Belize,BLZ,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,1.23238351604957,1.25077793313604,1.29150204825605,1.29049548931782,1.30670152863667,1.3314516544342,1.26605069637299,1.17554986476898,1.08695876598358,1.04862034320831,1.05179251000316,1.12538351296439
Belize,BLZ,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,2,2,2,2,2,2,2,2,2,2,2,2
Belize,BLZ,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,0.616191758024785,0.62538896656802,0.645751024128025,0.64524774465891,0.653350764318335,0.6657258272171,0.633025348186495,0.58777493238449,0.54347938299179,0.524310171604155,0.52589625500158,0.562691756482195
Benin,BEN,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,233.186138874214,229.86160117805,222.692274402436,217.456302674407,210.711777650076,212.266235351563,215.738403320313,210.404876708984,212.435317993164,211.106674194336,205.382854907654,204.868568650122
Benin,BEN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,510.556338454251,493.899623852233,493.757329875319,591.21169798261,592.605615063006,580.656749587853,555.446458398235,585.950813757166,574.294549649056,554.607798864163,622.912348249567,606.654982255763
Benin,BEN,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,0.456729495882223,0.465401450028336,0.451015632319698,0.367814614308269,0.355568311059753,0.365562331535047,0.388405399319898,0.359082830302176,0.369906554037756,0.38064137319197,0.329713892307297,0.337701946975419
Bermuda,BMU,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,1.44923890256807,1.42204865225408,1.40246737743196,1.38070297151496,1.35237412323767,1.31113624572754,1.3166686296463,1.2727233171463,1.25638365745544,1.22146320343018,1.15182313324744,..
Bermuda,BMU,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,1,1,1,1,1,1,1,1,1,1,1,1
Bermuda,BMU,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,1.44923890256807,1.42204865225408,1.40246737743196,1.38070297151496,1.35237412323767,1.31113624572754,1.3166686296463,1.2727233171463,1.25638365745544,1.22146320343018,1.15182313324744,..
Bhutan,BTN,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,17.1400516003125,18.1194232386187,18.6523909843043,18.5540349498169,18.7895935012333,19.1576099395752,19.4274578094482,19.5122108459473,18.9579467773438,19.6103916168213,19.3820884877905,..
Bhutan,BTN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,53.4372333333333,58.5978454166667,61.0295144607843,64.1519444632786,67.1953128073894,65.121568645066,68.3894670935421,70.4203405359551,74.0995668836052,73.9180128154351,78.6044905829916,82.5992764460784
Bhutan,BTN,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,0.320751106261668,0.309216546079787,0.305629027036071,0.289220151299186,0.279626549268895,0.294182253802503,0.284070905384424,0.277082027278841,0.255844231550554,0.265299225735699,0.246577367796841,..
Bolivia,BOL,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,3.03348120528034,3.00953763550479,2.98222152129765,2.89461967008556,2.77929957475478,2.68458724021912,2.70201420783997,2.63906097412109,2.58266496658325,2.473956823349,2.42966081266613,2.38405548204567
Bolivia,BOL,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,6.91,6.91,6.91,6.91,6.91,6.91,6.91,6.91,6.91,6.91,6.91,6.91
Bolivia,BOL,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,0.438998727247517,0.435533666498522,0.43158053853801,0.418902991329314,0.402214120803876,0.388507560089598,0.391029552509402,0.381919099004499,0.373757592848517,0.358025589486107,0.351615168258485,0.345015265129619
Bosnia and Herzegovina,BIH,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,0.705977775316573,0.686190971019513,0.687254473403226,0.694141200658486,0.675592645843318,0.680729263250434,0.674483305758225,0.651095042397128,0.64300817007033,0.650537905636343,0.67184726342838,0.66728664015
Bosnia and Herzegovina,BIH,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,1.5222099744513,1.47305132263235,1.474169186794,1.76349164694686,1.76813902429915,1.73535271327691,1.65698544113543,1.74708646136073,1.71697049519219,1.65360615435868,1.85932587706093,1.80920280030082
Bosnia and Herzegovina,BIH,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,0.463784744100074,0.465829744536688,0.466197887354317,0.393617436687258,0.382092497164147,0.392271349546999,0.407054563413806,0.372674866833761,0.374501691975008,0.393405627239102,0.361339143016545,0.36882905906634
Botswana,BWA,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,3.95658512784439,4.11087054651643,4.26111911097054,4.39801690629992,4.53364620382533,4.68247842788696,4.78663778305054,4.83345651626587,4.73711633682251,4.81988048553467,5.16103888555681,5.08539302521326
Botswana,BWA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,7.640525,8.39890833333333,8.97608333333334,10.1289916666667,10.9011583333333,10.3474166666667,10.199975,10.7558666666667,11.4562416666667,11.0872583333333,12.3688083333333,13.5963833333333
Botswana,BWA,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,0.517842049838773,0.489452979663122,0.474719218947791,0.43420084706355,0.415886661199235,0.452526309501875,0.469279364219083,0.449378605766125,0.41349653200609,0.43472249726079,0.417262430264647,0.374025422831248
Brazil,BRA,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,1.60913586532018,1.70855542893458,1.82485052496386,2.00586931129873,2.15597159643949,2.2096791267395,2.19759154319763,2.21644520759583,2.26491117477417,2.37927412986755,2.4132659496421,2.43687587390419
Brazil,BRA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,1.95306861112487,2.15608915126311,2.35295196276669,3.32690438276879,3.49131342157271,3.19138944630048,3.65382536145755,3.9444710972507,5.15517878751281,5.39440078962503,5.16397029102111,4.99437976287199
Brazil,BRA,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,0.823901185938735,0.792432700567824,0.775557905543275,0.602923712646572,0.61752458070631,0.692387899669862,0.601449588635917,0.561911903420213,0.439346756877728,0.441063637995683,0.467327647070394,0.487923600908259
British Virgin Islands,VGB,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,1.08888118250332,1.07673377210841,1.06438324097038,1.07150204918829,1.05583141549163,1.02022969722748,..,..,..,..,..,..
British Virgin Islands,VGB,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,..,..,..,..,..,..,..,..,..,..,..,..
Brunei Darussalam,BRN,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,0.672622863568453,0.661425097248016,0.639973852632925,0.671476413971766,0.649816136215978,0.627636611461639,0.641614973545074,0.598504781723022,0.530513346195221,0.532498598098755,0.618042309395163,0.519406037460836
Brunei Darussalam,BRN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,1.24956701649958,1.25116566976059,1.2670401230814,1.37491084459887,1.38134687688286,1.38089116405281,1.34891856542537,1.36421851405475,1.37970342971399,1.34380696297339,1.37895639652216,1.34307960114934
Brunei Darussalam,BRN,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,0.538284752693095,0.528646955917933,0.505093645530469,0.488378094270659,0.470422085266032,0.45451567970364,0.475651224087639,0.438716057849232,0.38451271483444,0.396261217644167,0.448195815816576,0.386727549707267
Bulgaria,BGR,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,0.692852659947576,0.680042720240157,0.661276129189449,0.678748014118628,0.666690282205691,0.676343930933592,0.680144565895468,0.675831035738438,0.675228525618504,0.687201251119323,0.731910324366598,0.73855396687
Bulgaria,BGR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,1.52205,1.47356666666667,1.47418333333333,1.7644,1.76804166666667,1.73545833333333,1.65704166666667,1.74704166666667,1.71633333333333,1.653775,1.86014166666667,1.80896666666667
Bulgaria,BGR,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,0.455135426622595,0.461765953853573,0.449175471532026,0.38503971756219,0.377322022868126,0.390656692042738,0.410690517417709,0.386830196175627,0.394340083874615,0.41555375891596,0.394050998366856,0.408316880485908
Burkina Faso,BFA,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,237.592242168192,228.405864984516,227.32319645766,220.230356318142,209.026483556174,201.595275878906,208.284194946289,200.763061523438,199.51708984375,199.724746704102,197.575448819048,194.43591626971
Burkina Faso,BFA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,510.556338454251,493.899623852237,493.757329875312,591.21169798261,592.605615063022,580.656749587858,555.446458398226,585.911013180369,575.586004510945,554.530675033104,623.759700911182,606.569750165917
Burkina Faso,BFA,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,0.465359499989582,0.462454016738664,0.460394575727433,0.37250676375849,0.352724439771253,0.347184934781015,0.374985188844771,0.342651114365447,0.346632975976805,0.360168978396194,0.316749300255048,0.320549971732898
Burundi,BDI,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,523.127232295531,531.306915880677,534.965252683798,553.845954285664,564.395746237552,626.167602539063,605.947692871094,582.1962890625,595.613830566406,609.599182128906,673.899754859012,724.166952175717
Burundi,BDI,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,1442.505625,1555.09083333333,1546.68666666667,1571.89833333333,1654.62666666667,1729.055,1782.876875,1845.62289069697,1915.04617583333,1975.95088138768,2034.30663430472,2574.05174879329
Burundi,BDI,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,0.362651779812319,0.341656515880624,0.345878233838682,0.352342096596437,0.304779838527781,0.310920834313883,0.298490604417955,0.26981139202534,0.267010696685367,0.255886536688489,0.282314253505989,0.209890626824798
Cabo Verde,CPV,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,51.0533171999662,51.6779810862798,51.5741783033941,50.1083685967126,48.9434198790022,47.9817543029785,50.6804847717285,49.9072380065918,49.9931755065918,48.1704940795898,48.3982417462301,48.4973794995055
Cabo Verde,CPV,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,86.3189541847042,83.0725,83.0345,99.3856935425685,99.6881136363636,97.8069377715121,93.4135789085279,98.4951785878976,96.7957427869885,93.2180924116109,104.863065846367,101.804812544702
Cabo Verde,CPV,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,0.591449673961135,0.622082892488848,0.62111746687695,0.504180899483507,0.490965451297456,0.490576182877522,0.542538732743861,0.506697266945337,0.516481138086742,0.516750480871195,0.461537542847758,0.475618400659081
Cambodia,KHM,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,1342.42968410045,1351.39792921377,1403.65131683703,1419.62490608612,1431.95643542498,1464.89099121094,1468.92175292969,1468.90258789063,1433.76916503906,1426.95983886719,1387.3584184715,1370.47995628293
Cambodia,KHM,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,4033,4027.25,4037.5,4067.75,4058.69457885305,4050.5799859191,4051.16690028162,4061.14896313364,4092.78321900878,4098.72279505889,4102.03786482335,4110.65274641577
Cambodia,KHM,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,0.332861315174919,0.335563456257687,0.34765357692558,0.348995121648607,0.352812069879324,0.361649688754212,0.362592257783724,0.361696308427342,0.350316419981163,0.348147437686668,0.338211997092694,0.333397161221297
Cameroon,CMR,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,241.808186611456,240.315622778342,237.978546205408,239.178321644092,235.558761961864,230.585388183594,223.165771484375,214.872512817383,205.106994628906,193.458953857422,190.378507508753,188.690484605277
Cameroon,CMR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,510.556338454251,493.899623852237,493.757329875312,591.21169798261,592.605615063022,580.656749587858,555.446458398226,585.911013180369,575.586004510945,554.530675033104,623.759700911182,606.569750165917
Cameroon,CMR,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,0.47361704947886,0.48656773800309,0.481974710665076,0.404556138622161,0.397496675654721,0.397111354250585,0.401593456076781,0.366702576289334,0.356344651967183,0.348869706544948,0.305211297240815,0.311077966802118
Canada,CAN,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,1.244607,1.224,1.230358,1.248042,1.207045,1.212304,1.206524,1.21786,1.201689,1.180039,1.164518,1.169928
Canada,CAN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.999364743593074,1.03013736373016,1.10474713237886,1.27878620362554,1.3256151637482,1.29793584646039,1.29581792813534,1.32679336266012,1.34115267222386,1.2538769021268,1.30155477474355,1.3499086407939
